"Order ID",Customer,City,Quantity,Price,"Total Sale Amount","Order ID",Customer,City,State
MA-2017-118640,"Kathryn Fox",Lowell,8,16.32,130.56,NULL,NULL,NULL,NULL
NJ-2015-132906,"Russell Day",Westfield,2,53.35,106.7,NULL,NULL,NULL,NULL
NJ-2017-145233,"Joshua Washington",Westfield,8,12.42,99.36,NULL,NULL,NULL,NULL
NJ-2015-128139,"Kimberly Morris",Troy,10,53.35,533.5,NULL,NULL,NULL,NULL
WA-2016-156986,"Philip Dean",Seattle,4,53.35,213.4,NULL,NULL,NULL,NULL
CA-2014-135405,"Joan Robinson","Los Angeles",3,16.32,48.96,NULL,NULL,NULL,NULL
NJ-2014-131450,"Janet Freeman",Troy,1,53.35,53.35,NJ-2014-131450,"Janet Freeman",Troy,"New York"
NJ-2016-120180,"Nancy Stephens",Troy,2,12.42,24.84,NULL,NULL,NULL,NULL
CA-2016-100720,"Nicholas Nguyen","Los Angeles",8,12.42,99.36,NULL,NULL,NULL,NULL
CA-2014-149958,"Angela Fowler","Los Angeles",2,53.35,106.7,NULL,NULL,NULL,NULL
NJ-2014-105767,"David Allen",Westfield,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2016-161816,"Anthony Ruiz",Westfield,7,17.83,124.81,NULL,NULL,NULL,NULL
MA-2016-121223,"Christopher Pierce",Lowell,4,12.42,49.68,NULL,NULL,NULL,NULL
NJ-2017-138611,"Kimberly Morris",Troy,2,17.83,35.66,NULL,NULL,NULL,NULL
NJ-2017-117947,"Raymond Collins",Troy,7,53.35,373.45,NULL,NULL,NULL,NULL
WA-2014-111171,"Samuel Daniels",Seattle,9,53.35,480.15,NULL,NULL,NULL,NULL
NJ-2015-138009,"Brenda Cruz",Troy,6,53.35,320.1,NULL,NULL,NULL,NULL
OR-2017-163020,"Sharon Rice",Portland,7,53.35,373.45,NULL,NULL,NULL,NULL
OR-2017-153787,"Janet Stewart",Portland,5,16.32,81.6,NULL,NULL,NULL,NULL
CA-2017-133431,"Howard Nelson","Los Angeles",5,53.35,266.75,NULL,NULL,NULL,NULL
NJ-2016-135720,"Raymond Collins",Troy,10,12.42,124.2,NULL,NULL,NULL,NULL
WA-2017-144694,"George Hill",Seattle,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2015-168004,"Linda Rose",Troy,3,53.35,160.05,NULL,NULL,NULL,NULL
MA-2016-123470,"Nancy Meyer",Lowell,5,53.35,266.75,NULL,NULL,NULL,NULL
OR-2016-115917,"Joyce Garcia",Portland,4,12.42,49.68,NULL,NULL,NULL,NULL
NJ-2016-147067,"Albert Miller",Troy,10,16.32,163.2,NULL,NULL,NULL,NULL
NJ-2017-167913,"Lori Collins",Troy,6,17.83,106.98,NULL,NULL,NULL,NULL
WA-2017-106103,"Mildred Hernandez",Seattle,6,12.42,74.52,NULL,NULL,NULL,NULL
WA-2017-127719,"Gary Weaver",Seattle,7,12.42,86.94,NULL,NULL,NULL,NULL
OR-2017-126221,"Gary Moreno",Portland,7,16.32,114.24,NULL,NULL,NULL,NULL
CT-2016-103947,"Lois Baker",Fairfield,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2016-160745,"Cynthia Ray",Troy,2,12.42,24.84,NULL,NULL,NULL,NULL
WA-2016-132661,"Jason Jackson",Seattle,9,16.32,146.88,WA-2016-132661,"Jason Jackson",Seattle,Washington
NJ-2017-140844,"Judith Woods",Troy,4,12.42,49.68,NULL,NULL,NULL,NULL
MA-2016-137239,"Randy West",Lowell,6,12.42,74.52,NULL,NULL,NULL,NULL
MA-2016-156097,"Carolyn Vasquez",Lowell,6,16.32,97.92,NULL,NULL,NULL,NULL
NJ-2015-146563,"Linda Rose",Troy,10,12.42,124.2,NULL,NULL,NULL,NULL
CA-2016-123666,"Rebecca Ryan","Los Angeles",6,17.83,106.98,NULL,NULL,NULL,NULL
WA-2016-143308,"Mildred Hernandez",Seattle,8,17.83,142.64,NULL,NULL,NULL,NULL
OR-2017-132682,"Joyce Garcia",Portland,8,12.42,99.36,NULL,NULL,NULL,NULL
MA-2014-156314,"Sandra Weaver",Lowell,3,12.42,37.26,NULL,NULL,NULL,NULL
CA-2017-106663,"Nicholas Schmidt","Los Angeles",9,17.83,160.47,NULL,NULL,NULL,NULL
NJ-2017-111178,"Todd Holmes",Troy,2,17.83,35.66,NULL,NULL,NULL,NULL
WA-2017-130351,"Cheryl Morris",Seattle,7,12.42,86.94,NULL,NULL,NULL,NULL
WA-2017-119438,"Joseph Willis",Seattle,4,12.42,49.68,NULL,NULL,NULL,NULL
MA-2016-164511,"Andrea King",Lowell,10,16.32,163.2,NULL,NULL,NULL,NULL
NJ-2017-168116,"Christina Little",Troy,3,12.42,37.26,NULL,NULL,NULL,NULL
NJ-2014-157784,"Lisa Thomas",Westfield,5,53.35,266.75,NULL,NULL,NULL,NULL
MA-2017-161480,"Matthew Smith",Lowell,8,12.42,99.36,NULL,NULL,NULL,NULL
MA-2014-117135,"Jacqueline Hart",Lowell,9,17.83,160.47,NULL,NULL,NULL,NULL
OR-2015-131534,"Martha Harper",Portland,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2015-119291,"Judith Gray",Westfield,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2017-114552,"Arthur Simmons",Westfield,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2016-163755,"James Wheeler",Westfield,9,53.35,480.15,NULL,NULL,NULL,NULL
NJ-2015-142027,"Frances Campbell",Troy,3,17.83,53.49,NULL,NULL,NULL,NULL
NJ-2014-138527,"Maria Hughes",Westfield,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2014-112158,"Harold Daniels",Troy,8,12.42,99.36,NULL,NULL,NULL,NULL
OR-2014-113887,"Marilyn Graham",Portland,6,53.35,320.1,NULL,NULL,NULL,NULL
OR-2017-146136,"Rose Matthews",Portland,2,12.42,24.84,OR-2017-146136,"Rose Matthews",Portland,Oregon
WA-2017-100048,"Jason Berry",Seattle,10,17.83,178.3,NULL,NULL,NULL,NULL
MA-2014-153150,"Christopher Pierce",Lowell,3,17.83,53.49,NULL,NULL,NULL,NULL
NJ-2014-130092,"Joseph Ryan",Troy,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2017-108910,"Cheryl Howard",Westfield,10,53.35,533.5,NULL,NULL,NULL,NULL
CA-2014-104472,"Jimmy Warren","Los Angeles",2,53.35,106.7,NULL,NULL,NULL,NULL
NJ-2016-112942,"Donna Bryant",Westfield,9,17.83,160.47,NULL,NULL,NULL,NULL
WA-2016-142335,"Beverly Garcia",Seattle,8,53.35,426.8,NULL,NULL,NULL,NULL
NJ-2014-117429,"Peter Brown",Westfield,6,17.83,106.98,NULL,NULL,NULL,NULL
NJ-2016-114713,"Eric Ellis",Westfield,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2017-144113,"Kenneth Lane",Troy,1,12.42,12.42,NULL,NULL,NULL,NULL
CT-2016-150861,"Cheryl Henderson",Fairfield,1,12.42,12.42,NULL,NULL,NULL,NULL
OR-2017-131954,"Roger Bell",Portland,6,17.83,106.98,NULL,NULL,NULL,NULL
CA-2014-132500,"Joshua Baker","Los Angeles",7,12.42,86.94,NULL,NULL,NULL,NULL
MA-2014-112326,"Carl Howard",Lowell,6,12.42,74.52,NULL,NULL,NULL,NULL
OR-2016-146710,"Teresa Fisher",Portland,5,17.83,89.15,NULL,NULL,NULL,NULL
NJ-2014-124429,"Brian Ryan",Westfield,8,16.32,130.56,NULL,NULL,NULL,NULL
MA-2016-150889,"Louise Green",Lowell,6,12.42,74.52,NULL,NULL,NULL,NULL
WA-2017-126074,"Craig Hicks",Seattle,8,12.42,99.36,NULL,NULL,NULL,NULL
NJ-2016-110499,"Kimberly Coleman",Westfield,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2015-135272,"Cheryl Riley",Troy,3,12.42,37.26,NULL,NULL,NULL,NULL
MA-2016-140928,"Harold Rodriguez",Lowell,8,12.42,99.36,NULL,NULL,NULL,NULL
NJ-2014-106803,"Phyllis Johnston",Troy,8,12.42,99.36,NULL,NULL,NULL,NULL
NJ-2017-117240,"Ralph Gomez",Troy,3,17.83,53.49,NULL,NULL,NULL,NULL
NJ-2017-133333,"Nancy Scott",Troy,7,16.32,114.24,NULL,NULL,NULL,NULL
CA-2015-112319,"Frances Parker","Los Angeles",8,12.42,99.36,NULL,NULL,NULL,NULL
MA-2017-126046,"Andrea King",Lowell,10,17.83,178.3,MA-2017-126046,"Andrea King",Lowell,Massachusetts
NJ-2015-114923,"Anthony Ruiz",Westfield,9,12.42,111.78,NULL,NULL,NULL,NULL
NJ-2014-162775,"Kelly Daniels",Westfield,1,16.32,16.32,NULL,NULL,NULL,NULL
NJ-2014-106810,"Benjamin Spencer",Westfield,10,16.32,163.2,NULL,NULL,NULL,NULL
MA-2016-157245,"Eric Robertson",Lowell,5,12.42,62.1,NULL,NULL,NULL,NULL
CA-2017-104220,"Norma West","Los Angeles",1,12.42,12.42,NULL,NULL,NULL,NULL
OR-2014-165974,"Joyce Garcia",Portland,8,12.42,99.36,NULL,NULL,NULL,NULL
MA-2015-144267,"Sean Carr",Lowell,8,12.42,99.36,NULL,NULL,NULL,NULL
NJ-2015-157014,"Ashley Adams",Westfield,1,53.35,53.35,NULL,NULL,NULL,NULL
CT-2015-154921,"Ryan Arnold",Fairfield,7,16.32,114.24,NULL,NULL,NULL,NULL
NJ-2017-129567,"Cynthia Ray",Troy,7,17.83,124.81,NULL,NULL,NULL,NULL
NV-2015-154620,"Kimberly Bennett","Las Vegas",9,17.83,160.47,NULL,NULL,NULL,NULL
WA-2015-115938,"Gary Cook",Seattle,3,53.35,160.05,NULL,NULL,NULL,NULL
MA-2016-105256,"Wanda Cole",Lowell,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2014-156433,"Emily Duncan",Westfield,9,12.42,111.78,NULL,NULL,NULL,NULL
MA-2017-151428,"Thomas Robinson",Lowell,7,12.42,86.94,NULL,NULL,NULL,NULL
NJ-2015-124653,"Cynthia Brooks",Troy,10,12.42,124.2,NULL,NULL,NULL,NULL
MA-2015-101910,"Virginia Foster",Lowell,3,12.42,37.26,NULL,NULL,NULL,NULL
NJ-2017-105809,"Robert Collins",Westfield,8,12.42,99.36,NULL,NULL,NULL,NULL
NJ-2016-136133,"Ashley Spencer",Troy,3,16.32,48.96,NULL,NULL,NULL,NULL
CA-2016-115504,"Tammy Clark","Los Angeles",3,16.32,48.96,NULL,NULL,NULL,NULL
NJ-2017-135783,"Emily Patterson",Troy,4,12.42,49.68,NULL,NULL,NULL,NULL
NJ-2014-134313,"Wayne Rivera",Troy,5,53.35,266.75,NULL,NULL,NULL,NULL
NJ-2015-140921,"Cynthia Lewis",Westfield,2,17.83,35.66,NULL,NULL,NULL,NULL
MA-2014-151995,"Alice Kelly",Lowell,1,12.42,12.42,NULL,NULL,NULL,NULL
WA-2017-143686,"Susan Gomez",Seattle,8,17.83,142.64,NULL,NULL,NULL,NULL
CA-2015-106565,"Jacqueline Little","Los Angeles",5,17.83,89.15,CA-2015-106565,"Jacqueline Little","Los Angeles",California
NJ-2016-149370,"Peter Gilbert",Troy,1,12.42,12.42,NULL,NULL,NULL,NULL
MA-2014-140858,"Joshua Diaz",Lowell,3,17.83,53.49,NULL,NULL,NULL,NULL
WA-2017-101434,"Gary Cook",Seattle,5,16.32,81.6,NULL,NULL,NULL,NULL
NJ-2014-102071,"Christina Oliver",Troy,2,17.83,35.66,NULL,NULL,NULL,NULL
NJ-2017-126956,"Kelly Daniels",Westfield,9,12.42,111.78,NULL,NULL,NULL,NULL
NJ-2017-129462,"Carlos Greene",Troy,7,17.83,124.81,NULL,NULL,NULL,NULL
WA-2016-165316,"Gary Cook",Seattle,9,16.32,146.88,NULL,NULL,NULL,NULL
WA-2014-115987,"Mildred Moore",Seattle,4,16.32,65.28,NULL,NULL,NULL,NULL
NJ-2017-156083,"Frank Spencer",Westfield,4,12.42,49.68,NULL,NULL,NULL,NULL
WA-2016-137547,"Stephen Martinez",Seattle,7,12.42,86.94,NULL,NULL,NULL,NULL
OR-2015-100454,"Rachel Harris",Portland,3,12.42,37.26,NULL,NULL,NULL,NULL
NJ-2016-161669,"Albert Dunn",Westfield,8,53.35,426.8,NULL,NULL,NULL,NULL
NJ-2015-114300,"Raymond Collins",Troy,10,16.32,163.2,NULL,NULL,NULL,NULL
NJ-2017-107503,"Janet Freeman",Troy,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2014-107755,"Kimberly Little",Troy,5,16.32,81.6,NULL,NULL,NULL,NULL
OR-2016-152534,"Rose Moreno",Portland,9,16.32,146.88,NULL,NULL,NULL,NULL
MA-2016-113747,"Steven Miller",Lowell,2,17.83,35.66,NULL,NULL,NULL,NULL
OR-2016-123274,"Kelly Gomez",Portland,3,17.83,53.49,NULL,NULL,NULL,NULL
OR-2014-125612,"Janet Stewart",Portland,9,12.42,111.78,NULL,NULL,NULL,NULL
CA-2017-161984,"Anthony White","Los Angeles",6,53.35,320.1,NULL,NULL,NULL,NULL
NJ-2014-133851,"Joshua Campbell",Troy,2,12.42,24.84,NULL,NULL,NULL,NULL
MA-2016-134474,"Eric Robertson",Lowell,8,16.32,130.56,NULL,NULL,NULL,NULL
OR-2014-149020,"Kenneth West",Portland,7,12.42,86.94,NULL,NULL,NULL,NULL
MA-2016-134362,"Jacqueline Hart",Lowell,6,17.83,106.98,NULL,NULL,NULL,NULL
WA-2014-136742,"Jerry Collins",Seattle,4,16.32,65.28,NULL,NULL,NULL,NULL
CT-2016-158099,"Irene Franklin",Fairfield,3,53.35,160.05,CT-2016-158099,"Irene Franklin",Fairfield,Connecticut
WA-2015-131128,"Craig Thomas",Seattle,9,12.42,111.78,NULL,NULL,NULL,NULL
NJ-2014-148488,"Laura Wells",Westfield,10,16.32,163.2,NULL,NULL,NULL,NULL
MA-2017-114636,"Dennis Reed",Lowell,3,12.42,37.26,NULL,NULL,NULL,NULL
NJ-2016-116736,"Richard Walker",Troy,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2014-158638,"Jessica Lewis",Troy,7,53.35,373.45,NULL,NULL,NULL,NULL
NJ-2017-111689,"Chris George",Westfield,6,17.83,106.98,NULL,NULL,NULL,NULL
NJ-2015-129098,"Mark Rogers",Troy,1,12.42,12.42,NULL,NULL,NULL,NULL
MA-2017-123463,"Robin Matthews",Lowell,10,12.42,124.2,NULL,NULL,NULL,NULL
MA-2016-165148,"Frank Murphy",Lowell,6,17.83,106.98,NULL,NULL,NULL,NULL
OR-2014-134061,"Lillian Howard",Portland,6,16.32,97.92,NULL,NULL,NULL,NULL
MA-2015-143602,"Ernest Kelley",Lowell,5,12.42,62.1,NULL,NULL,NULL,NULL
MA-2017-115364,"Roy Franklin",Lowell,7,53.35,373.45,NULL,NULL,NULL,NULL
NJ-2017-150707,"Anthony Ruiz",Westfield,6,17.83,106.98,NULL,NULL,NULL,NULL
WA-2014-104976,"Christine Wallace",Seattle,6,16.32,97.92,NULL,NULL,NULL,NULL
MA-2017-132934,"Jennifer White",Lowell,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2017-133256,"Albert Miller",Troy,9,12.42,111.78,NULL,NULL,NULL,NULL
CA-2016-105494,"Andrea Lawrence","Los Angeles",9,17.83,160.47,NULL,NULL,NULL,NULL
NJ-2016-140634,"Russell Day",Westfield,9,16.32,146.88,NULL,NULL,NULL,NULL
OR-2014-144407,"Edward Taylor",Portland,9,12.42,111.78,NULL,NULL,NULL,NULL
OR-2017-160983,"Kathy Lee",Portland,6,16.32,97.92,NULL,NULL,NULL,NULL
WA-2016-114622,"Joseph Willis",Seattle,10,12.42,124.2,NULL,NULL,NULL,NULL
CA-2017-150959,"Robin Murphy","Los Angeles",2,12.42,24.84,NULL,NULL,NULL,NULL
NJ-2017-132353,"Maria Hughes",Westfield,4,17.83,71.32,NULL,NULL,NULL,NULL
NJ-2016-130477,"Linda Rose",Troy,4,17.83,71.32,NULL,NULL,NULL,NULL
CT-2017-143259,"Maria Long",Fairfield,4,12.42,49.68,NULL,NULL,NULL,NULL
OR-2017-137596,"Phillip Harrison",Portland,5,16.32,81.6,OR-2017-137596,"Phillip Harrison",Portland,Oregon
NJ-2015-133627,"Roy Young",Troy,7,53.35,373.45,NULL,NULL,NULL,NULL
OR-2017-102519,"Wanda Allen",Portland,7,16.32,114.24,NULL,NULL,NULL,NULL
WA-2014-141215,"Shirley Chavez",Seattle,1,12.42,12.42,NULL,NULL,NULL,NULL
WA-2016-165218,"Margaret James",Seattle,8,17.83,142.64,NULL,NULL,NULL,NULL
CT-2014-138296,"Debra Gutierrez",Fairfield,1,16.32,16.32,NULL,NULL,NULL,NULL
MA-2015-111164,"Wanda Cole",Lowell,9,53.35,480.15,NULL,NULL,NULL,NULL
CT-2016-149797,"Alan Dean",Fairfield,7,17.83,124.81,NULL,NULL,NULL,NULL
MA-2014-132962,"Harold Schmidt",Lowell,10,12.42,124.2,NULL,NULL,NULL,NULL
OR-2015-115091,"Kathy Lee",Portland,1,16.32,16.32,NULL,NULL,NULL,NULL
CA-2017-144932,"Ann Hall","Los Angeles",8,12.42,99.36,NULL,NULL,NULL,NULL
NJ-2017-114216,"Debra Barnes",Westfield,9,17.83,160.47,NULL,NULL,NULL,NULL
MA-2016-140081,"Andrew Howard",Lowell,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2017-111745,"Marie Rivera",Troy,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2015-148250,"Randy Willis",Westfield,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2016-105760,"Teresa Thomas",Troy,3,53.35,160.05,NULL,NULL,NULL,NULL
MA-2016-142958,"Justin Dixon",Lowell,6,17.83,106.98,NULL,NULL,NULL,NULL
MA-2015-120880,"Jean Torres",Lowell,8,17.83,142.64,NULL,NULL,NULL,NULL
WA-2015-140200,"Gloria Morris",Seattle,2,12.42,24.84,NULL,NULL,NULL,NULL
CT-2017-110576,"Henry Cox",Fairfield,6,16.32,97.92,NULL,NULL,NULL,NULL
NJ-2017-131156,"Shirley Murray",Troy,9,17.83,160.47,NULL,NULL,NULL,NULL
WA-2017-136539,"Earl White",Seattle,3,12.42,37.26,NULL,NULL,NULL,NULL
NJ-2017-119305,"Ernest Bishop",Westfield,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2017-102414,"Rachel Larson",Westfield,7,17.83,124.81,NULL,NULL,NULL,NULL
OR-2015-112571,"Brian Roberts",Portland,7,12.42,86.94,NULL,NULL,NULL,NULL
NJ-2017-152142,"Lillian Wood",Troy,4,12.42,49.68,NULL,NULL,NULL,NULL
CT-2015-160059,"Janice Ford",Fairfield,5,53.35,266.75,CT-2015-160059,"Janice Ford",Fairfield,Connecticut
NJ-2016-120859,"Jessica Lewis",Troy,2,53.35,106.7,NULL,NULL,NULL,NULL
MA-2014-127488,"Walter Kennedy",Lowell,7,17.83,124.81,NULL,NULL,NULL,NULL
OR-2017-135279,"Rose Matthews",Portland,5,53.35,266.75,NULL,NULL,NULL,NULL
WA-2014-115791,"Beverly Garcia",Seattle,3,16.32,48.96,NULL,NULL,NULL,NULL
OR-2017-103247,"Phillip Harrison",Portland,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2017-100209,"Phyllis Johnston",Troy,9,16.32,146.88,NULL,NULL,NULL,NULL
NJ-2017-159366,"Debra Barnes",Westfield,6,53.35,320.1,NULL,NULL,NULL,NULL
NJ-2016-145499,"Jimmy Bailey",Troy,7,16.32,114.24,NULL,NULL,NULL,NULL
WA-2015-157035,"Mildred Hernandez",Seattle,1,16.32,16.32,NULL,NULL,NULL,NULL
NV-2016-144939,"Rachel Dunn","Las Vegas",1,12.42,12.42,NULL,NULL,NULL,NULL
CA-2014-163419,"Willie Oliver","Los Angeles",4,16.32,65.28,NULL,NULL,NULL,NULL
WA-2017-100314,"Maria Romero",Seattle,9,12.42,111.78,NULL,NULL,NULL,NULL
MA-2015-146829,"William Payne",Lowell,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2017-167899,"Jason Black",Troy,5,16.32,81.6,NULL,NULL,NULL,NULL
MA-2015-153549,"Carl Howard",Lowell,5,17.83,89.15,NULL,NULL,NULL,NULL
OR-2016-110023,"Henry Stanley",Portland,8,53.35,426.8,NULL,NULL,NULL,NULL
OR-2016-105585,"Gloria Oliver",Portland,2,17.83,35.66,NULL,NULL,NULL,NULL
OR-2014-117639,"Marilyn Graham",Portland,8,16.32,130.56,NULL,NULL,NULL,NULL
NJ-2015-162537,"Judith Woods",Troy,5,17.83,89.15,NULL,NULL,NULL,NULL
CT-2016-155488,"Alan Dean",Fairfield,3,12.42,37.26,NULL,NULL,NULL,NULL
NJ-2015-124891,"Albert Dunn",Westfield,2,12.42,24.84,NULL,NULL,NULL,NULL
NJ-2015-126445,"Arthur Simmons",Westfield,9,53.35,480.15,NULL,NULL,NULL,NULL
MA-2015-111199,"Jean Fowler",Lowell,8,12.42,99.36,NULL,NULL,NULL,NULL
CT-2015-105312,"Carolyn Rivera",Fairfield,6,17.83,106.98,NULL,NULL,NULL,NULL
MA-2017-106705,"Wanda Cole",Lowell,2,16.32,32.64,NULL,NULL,NULL,NULL
MA-2017-135034,"Dennis Reed",Lowell,10,12.42,124.2,MA-2017-135034,"Dennis Reed",Lowell,Massachusetts
CA-2014-158540,"Diane Lewis","Los Angeles",3,12.42,37.26,NULL,NULL,NULL,NULL
WA-2017-118437,"Karen Willis",Seattle,9,12.42,111.78,NULL,NULL,NULL,NULL
NJ-2015-126214,"Russell Day",Westfield,6,16.32,97.92,NULL,NULL,NULL,NULL
MA-2015-133025,"Susan Watkins",Lowell,7,53.35,373.45,NULL,NULL,NULL,NULL
WA-2015-108665,"Craig Reyes",Seattle,9,12.42,111.78,NULL,NULL,NULL,NULL
OR-2015-124450,"Teresa Fisher",Portland,5,53.35,266.75,NULL,NULL,NULL,NULL
WA-2015-167269,"Pamela Alexander",Seattle,9,53.35,480.15,NULL,NULL,NULL,NULL
MA-2017-106964,"Dennis Reed",Lowell,3,53.35,160.05,NULL,NULL,NULL,NULL
NJ-2016-126529,"Raymond Collins",Troy,5,12.42,62.1,NULL,NULL,NULL,NULL
WA-2014-163552,"Harry Hanson",Seattle,3,12.42,37.26,NULL,NULL,NULL,NULL
MA-2016-109820,"Roger Andrews",Lowell,4,17.83,71.32,NULL,NULL,NULL,NULL
OR-2016-113061,"Sharon Wagner",Portland,7,12.42,86.94,NULL,NULL,NULL,NULL
NJ-2015-127418,"Marie Rivera",Troy,6,17.83,106.98,NULL,NULL,NULL,NULL
NJ-2017-121818,"Louis Marshall",Troy,6,17.83,106.98,NULL,NULL,NULL,NULL
OR-2016-127670,"Sharon Rice",Portland,7,12.42,86.94,NULL,NULL,NULL,NULL
CA-2016-102981,"Brenda Nelson","Los Angeles",6,16.32,97.92,NULL,NULL,NULL,NULL
CA-2017-115651,"Diane Lewis","Los Angeles",5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2017-152702,"Jessica Lewis",Troy,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2016-169103,"Wayne Lawson",Troy,9,16.32,146.88,NULL,NULL,NULL,NULL
NJ-2014-139192,"Jane Sims",Troy,1,53.35,53.35,NULL,NULL,NULL,NULL
NJ-2015-153500,"Theresa Mendoza",Troy,6,12.42,74.52,NULL,NULL,NULL,NULL
WA-2015-110667,"Mary Green",Seattle,6,16.32,97.92,NULL,NULL,NULL,NULL
WA-2017-167150,"Emily Matthews",Seattle,2,17.83,35.66,NULL,NULL,NULL,NULL
NJ-2016-105284,"Billy Wood",Westfield,3,12.42,37.26,NULL,NULL,NULL,NULL
WA-2015-125374,"Gary Weaver",Seattle,8,53.35,426.8,NULL,NULL,NULL,NULL
NJ-2015-161263,"Edward Wells",Westfield,10,12.42,124.2,NJ-2015-161263,"Edward Wells",Westfield,"New Jersey"
MA-2016-157686,"Joseph Bishop",Lowell,10,17.83,178.3,NULL,NULL,NULL,NULL
CA-2017-139955,"Beverly Jacobs","Los Angeles",6,16.32,97.92,NULL,NULL,NULL,NULL
MA-2015-150161,"Steven Miller",Lowell,6,53.35,320.1,NULL,NULL,NULL,NULL
MA-2015-144652,"Thomas Robinson",Lowell,1,16.32,16.32,NULL,NULL,NULL,NULL
WA-2016-152814,"Terry Nguyen",Seattle,10,53.35,533.5,NULL,NULL,NULL,NULL
OR-2017-106943,"Alice Taylor",Portland,3,16.32,48.96,NULL,NULL,NULL,NULL
MA-2016-134348,"Kenneth Nelson",Lowell,7,16.32,114.24,NULL,NULL,NULL,NULL
NJ-2016-161781,"Lawrence Ruiz",Troy,9,17.83,160.47,NULL,NULL,NULL,NULL
NJ-2017-132521,"Johnny Fowler",Westfield,5,16.32,81.6,NULL,NULL,NULL,NULL
OR-2015-110016,"Kathy Lee",Portland,7,12.42,86.94,NULL,NULL,NULL,NULL
MA-2016-143819,"Harold Schmidt",Lowell,6,16.32,97.92,NULL,NULL,NULL,NULL
MA-2016-167584,"Cheryl Williamson",Lowell,4,17.83,71.32,NULL,NULL,NULL,NULL
CA-2016-166163,"Jimmy Warren","Los Angeles",2,12.42,24.84,NULL,NULL,NULL,NULL
WA-2017-158407,"Charles Collins",Seattle,7,16.32,114.24,NULL,NULL,NULL,NULL
MA-2015-143490,"Joan Cooper",Lowell,6,12.42,74.52,NULL,NULL,NULL,NULL
MA-2015-165085,"Matthew Berry",Lowell,9,53.35,480.15,NULL,NULL,NULL,NULL
NJ-2017-160423,"Sharon Perez",Troy,3,16.32,48.96,NULL,NULL,NULL,NULL
WA-2014-159338,"Gloria Morris",Seattle,4,17.83,71.32,NULL,NULL,NULL,NULL
CT-2016-107216,"Debra Gutierrez",Fairfield,1,16.32,16.32,NULL,NULL,NULL,NULL
WA-2017-145863,"Gary Weaver",Seattle,10,17.83,178.3,NULL,NULL,NULL,NULL
NJ-2016-112340,"Debra Palmer",Troy,1,17.83,17.83,NULL,NULL,NULL,NULL
NJ-2016-110156,"Todd Miller",Westfield,7,17.83,124.81,NULL,NULL,NULL,NULL
NJ-2017-140585,"Amy Olson",Westfield,4,12.42,49.68,NULL,NULL,NULL,NULL
NJ-2016-144855,"Helen Dean",Troy,5,12.42,62.1,NULL,NULL,NULL,NULL
CA-2015-142755,"Helen Diaz","Los Angeles",3,12.42,37.26,NULL,NULL,NULL,NULL
OR-2014-147627,"Marilyn Graham",Portland,7,12.42,86.94,OR-2014-147627,"Marilyn Graham",Portland,Oregon
MA-2015-105970,"Lori Shaw",Lowell,8,53.35,426.8,NULL,NULL,NULL,NULL
CT-2016-112102,"Clarence Mason",Fairfield,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2016-114776,"Raymond Collins",Troy,9,12.42,111.78,NULL,NULL,NULL,NULL
NJ-2016-134908,"Phyllis Gonzales",Westfield,8,17.83,142.64,NULL,NULL,NULL,NULL
NJ-2016-148803,"Maria Johnston",Troy,2,12.42,24.84,NULL,NULL,NULL,NULL
NJ-2016-152170,"Rachel Larson",Westfield,9,12.42,111.78,NULL,NULL,NULL,NULL
MA-2014-146969,"Charles Ray",Lowell,8,16.32,130.56,NULL,NULL,NULL,NULL
NJ-2015-112452,"Kimberly Coleman",Westfield,1,53.35,53.35,NULL,NULL,NULL,NULL
NJ-2015-113971,"Theresa Mendoza",Troy,10,17.83,178.3,NULL,NULL,NULL,NULL
MA-2017-160395,"Ernest Kelley",Lowell,8,17.83,142.64,NULL,NULL,NULL,NULL
OR-2014-136567,"Martha Harper",Portland,5,17.83,89.15,NULL,NULL,NULL,NULL
MA-2016-149314,"Shirley Rivera",Lowell,5,12.42,62.1,NULL,NULL,NULL,NULL
